id,nome
BORRACHAFR-LS2208,BORRACHA FRONTAL SYMBOL LS2208
SYM-LOCK-COVER-01,TAMPA DO BLOQUEIO DA BATERIA DS3478 / DS3578 / LS3478 / LS3578
CQ17142-62,PLACA RADIO ZEBRA QL220 / QL320 / QL420 PLUS (BLUETOOTH) PRETA
CB-CONFEC-LS5700,CABO CONFECCIONADO SERIAL RS-232 PARA LEITOR SYMBOL LS5700
CHALEIRAELETRICA110V,CHALEIRA ELETRICA TERMICA MONDIAL CE-06 PRATIC INOX
P1046696-072,ROLETE PRINCIPAL ZEBRA ZE500-4
SYMBOL-FLEX-CABLE100,CABO FLEX DO LCD COLOR DE (HIGH RESOLUTION) MOTOROLA MC9090K/MC9090G
PM42010001,"IMPRESSORA TERMICA INTERMEC PM42, COM DISPLAY LCD, CABE"
SAC-TC55-2BTYC1,CARREGADOR DE BATERIA DUAL SPARE ZEBRA TC55
"ETIQUETA3,5X3,5CM","ETIQUETA ADESIVA LOGO ZHAZ 3,5X3,5 CM (650 UN)"
CK65-LON-ASN210E,COLETOR DE DADOS HONEYWELL CK65 (6703SR)
DS6608-SR20001,LEITOR DE DADOS SYMBOL DS6608 - BRANCO
P1058930-035,SENSOR DE ETIQUETA ZEBRA ZT410
SV0063,RECUPERACAO PLACA COLETOR DE DADOS
3.01.75.00203,BATERIA STD 5200 MAH PARA UROVO RT40
SYMBOL-SCANNER-28,"MODULO LASER LEITOR MK1100,MK1150, MK1200, MK1250,MK2200 (20-82396-12)"
S4M-GUIDE-01,GUIA DO ROLO DE ETIQUETA ZEBRA S4M / ZT230 / ZT231
TM-T20X,IMPRESSORA TERMICA DE CUPOM FISCAL EPSON TM-T20X
CARCACATRASEIRA_X5,CARCACA TRASEIRA PARA COLETOR SKORPIO X5
CYB-13541,"CABO FLEX (LED, POWER E MICROFONE) PARA COLETOR ZEBRA TC8000 / TC80N0"
PLC-CNTR-M4200TH,PLACA CONTROLADORA PARA IMPRESSORA BEMATECH MP-4200TH ADV
LK-P12IIW,IMPRESSORA TERMICA SEWOO LK-P12 II
COCORALADO,COCO RALADO 50 GR (UMIDO E ADO«ADO)
QW2120-BKK11S,LEITOR DE DADOS DATALOGIC QUICKSCAN QW2120
RFD8500-1000100-US-S,PLACA PRINCIPAL DO LEITOR RFID8500 SEM MODULO LASER
29807200048,LCD COM TOUCH E CARCACA FRONTAL UROVO DT40
170XIA-300,CORREIA DA IMPRESSORA 170XIA - 300DPI
TC200J-1KC111A6,COLETOR DE DADOS ZEBRA TC200J 2D VERSAO COM TECLADO
"P1037974-031	",PAINEL DE CONTROLE ZEBRA ZT230
VF550,COLETOR DE DADOS BLUEBIRD VF550
SEDEXPAC,FRETE CORREIOS
79815M,ROLETE DE BORRACHA (COM BUCHA) ZEBRA ZM400/ZT410/ZT411
94A150034,CARREGADOR DE BATERIA DE 4 POSICOES DATALOGIC SKORPIO X3 / X4
ZAM000-2001,IMPRESSORA TERMICA ZEBRA Z4M
MBM-TLC-SKPX5,MEMBRANA DO TECLADO (47 TECLAS) PARA COLETOR DE DADOS SKORPIO X5
CRDSB1X-4000CR,BERCO CARREGADOR DE 10 POSICOES PARA COLETOR DE DADOS MOTOROLA SB1
NF COMPL ICMS,COMPLEMENTO DE ICMS
SYM-BATTERY-COVER-14,TAMPA DA BATERIA DE BAIXA CAPACIDADE MOTOROLA MC3190 BRICK
LEN-M-SB1,LENTE FRONTAL DO MODULO LASER MOTOROLA SB1
6000-USB-1,FONTE DE ALIMENTACAO HONEYWEL E CABO DE COMUNICACAO USB DOLPHIN 6000
CRDSB1X-4000CR,BERCO CARREGADOR DE 10 POSICOES PARA COLETOR DE DADOS MOTOROLA SB1
CYB-13206,PLACA PRINCIPAL (VERS√O ANDROID) HONEYWELL CT50
DT-FRONT-COVER-04,"CARCACA FRONTAL (VERSAO 2 , 24-TECLAS) DATALOGIC MEMOR"
CYB-13968,TAMPA DA CAMERA PARA PIDION BLUEBIRD EF400
SYMBOL-MOTHERBOARD-C,"PLACA PRINCIPAL 1D SE960 (83-160315-01) SYMBOL MC2180 CE 6.0	"
SM-T280,TABLET SAMSUNG GALAXY TAB A (7.0)
BRINQUEDOS,BRINQUEDOS INFANTIS
P1089503-003,BATERIA RECARREGAVEL 3400MAH 7.2V PARA IMPRESSORA ZEBRA ZQ520 / ZQ521
MESA-MDF,MESA EM MDF
TMP-TSR-G22,TAMPA TRASEIRA PARA CELULAR MOTOROLA MOTO G22
CCS0057,CONECTOR DE CARGA PARA CELULAR MOTOROLA MOTO G7 POWER/G9 PLAY/G9 POWER/G20/G30
A217,SUB PLACA PARA CELULAR SAMSUNG GALAXY A21S
P1058930-500C,MODULO RFID PARA IMPRESSORA ZEBRA ZT410 / ZT411
CYB-13114,TOUCH SCREEN PARA DATALOGIC MEMOR X3
PLATEN-ROLLERL42,ROLETE DE BORRACHA (SEM BUCHA) PARA ELGIN L42
1SC-6000,BERCO DE 1 POSICAO PIDION BIP-6000
P1058930-001,PAINEL (DISPLAY) ZEBRA ZT410
WTC-WLP200,IMPRESSORA TERMICA WAYTEC WLP-200
SYMB-FLEX-CABLE-155,CABO FLEX DO MODULO LASER 2D SYMBOL MC9500
BR330I-0000C-ID0,IMPRESSORA T…RMICA DE CART√O ZEBRA P330I
HONEYWELL-KEYPAD-18,MEMBRANA DO TECLADO 32 TECLAS HONEYWELL MX7
TRDATX3,TRAVA DA TAMPA DO DATALOGIC MEMOR X3
SYM-BATTERY-COVER-18,TAMPA DA BATERIA MOTOROLA MC3090 BRICK
PLACA-BERCOJOYA,PLACA PRINCIPAL BERCO DE 3 POSICOES DATALOGIC PARA COLETOR JOYA TOUCH
FONE-OUVIDO,FONE DE OUVIDO PARA CELULAR
MC6280-47,LEITOR DE DADOS METROLOGIC MC6280 ( PS2 )
LNT-PTC-CT60,LENTE DE PROTECAO PARA COLETOR CT60
BTRY-361AB0E-00,BATERIA PARA LEITOR ZEBRA DS3600/DS3678/LI3600/LI3678/LS3678 3150MAH
DTG-MOTHERBOARD-19,PLACA PRINCIPAL DATALOGIC MEMOR X3
CADEIRA-GIRATORIA,CADEIRA DE ESCRITORIO GIRATORIA COM BRACO
2311148,COLETOR DE DADOS UROVO DT40 LITE 2GB / 32GB ANDROID 12
MC-6280-47,LEITOR DE DADOS MOTOROLA LS2208
DA17068-1,SUPORTE DA BOBINA ZEBRA RW420
47000M,CABECA DE IMPRESSAO PARA IMPRESSORA ZEBRA 90XI3 300DPI
911350063,COLETOR DE DADOS DATALOGIC JOYA TOUCH A6 PISTOL-GRIP 2D ANDROID 7.1
TV-PST-PM42,TRAVA PRETA DO PISTAO PM42
SYMBOL-HAND-STRAP-07,ALCA DE MAO PARA MOTOROLA SYMBOL MC9090 / MC9190 / MC92N0 GUN
CN50B-NHGG2-0B00,COLETOR DE DADOS INTERMEC CN50
SYMBOL-FLEX-CABLE-08,CABO FLEX DO LCD (VER. LQ038Q7DB03) MOTOROLA MC9060 / MC9090
SV0049,AJUSTES E REGULAGEM DO MECANISMO
SABAOPO,"SABAO EM PO PCT 1,6KG"
CYB-16917,LCD COM TOUCH SCREEN B GRADE TC51 / TC56
PL-TEKLOGIX,"PLACA DO GATILHO PARA PSION TEKLOGIX OMNII XT15, 7545 XV"
100000495,BATERIA DE LITIO 3.7V 2000MAH PARA LEITOR HONEYWELL 1902I / 3820 XENON
CBA-S01-S07ZAR,CABO DE COMUNICACAO SYNAPSE SYMBOL LS2208 PARA LS7708 2 METROS
SMARTZT410-203,CABECA DE IMPRESSAO (SMART) ZEBRA ZT410/ZT411-203 DPI
SALGADINHOGR,SALGADINHO
LS3578-FZ20005WR.,LEITOR DE DADOS MOTOROLA LS3578
DS6878-TDBU0100ZWR,LEITOR DE DADOS SYMBOL DS6878 1D/2D BLUETOOTH WIRELESS
P1051378,BATERIA ZEBRA QLN220 / QLN320/ ZQ520 3400MAH 7.4V
004.0784.7,TECLADO FISCAL TEC-5 65A PS2
46TT042EZD01,IMPRESSORA ELGIN TT042-50 203 DPI - ETHERNET
QD2430-BKK105-C591,LEITOR DE DADOS DATALOGIC QUICKSCAN QD2400
SYM-MOTHERBOARD-113,PLACA PRINCIPAL MOTOROLA MC92N0 WIN CE COMPACT 7 LONGE RANGE
SYMBOL-COVER-PART-07,CONJUNTO TRAVA DA BATERIA MOTOROLA MC9090 / MC9190 / MC92N0
00-06260A,BATERIA INTERNA HONEYWELL MS9535
569946-001,ROLOS ADESIVOS DE LIMPEZA PARA DATACARD SD360
M-1326,CABO USB/SERIAL UNIVERSAL PARALELO
INTE-SCANNER-LENS-27,LENTE DE PROTECAO DO MODULO LASER (EX25) PARA INTERMEC CK3A1
PTHD-GODEX-RT700,CABECA DE IMPRESSAO PARA IMPRESSORA GODEX RT700
98-0510050-01LF,PLACA PARALELA PARA IMPRESSORA TSC TTP2410 MT
SCAN-LS2104,MODULO LASER MOTOROLA SYMBOL LS2104
BTRY-MC33-52MA-01,BATERIA ZEBRA PARA COLETOR MC33 5200MAH
ZEBRA-ZT230-01,FLEX DO MOTOR ZEBRA ZT230
41-168049,CARCACA SUPERIOR SYMBOL LI2208
CS-HDP610BL,BATERIA DE BAIXA CAPACIDADE 2200MHA HONEYWELL 6100/6110/6500
HON-BATTERY-COVER-02,TAMPA DA BATERIA HONEYWELL DOLPHIN 6500
674800,TESOURA USO GERAL 21CM 160/8N
50125901-001FRE,ROLETE DE BORRACHA HONEYWELL PM42
112-80A-00000,"IMPRESSORA TERMICA ZEBRA 110XI4 203DPI, 104MM, 14 /S, Z"
ZQ52-AUN010L-L3,IMPRESSORA TERMICA PORTATIL ZEBRA ZQ520 203 DPI WI-FI
CONTROLE-DE-ACESSO,CONTROLE DE ACESSO FACIAL
MAINBOARD-AV176U,PLACA PRINCIPAL SCANNER AVISIONSHEETFED AV176U
DOLPHIN-FLEX-CABLE10,CABO FLEX DO TECLADO PARA PLACA PRINCIPAL DOLPHIN 6100
DPP250-BT,IMPRESSORA TERMICA PORTATIL DATECS DPP-250 MOBILE BLUETOOTH
SUCOCAIXA,SUCO DE CAIXINHA 1LT
CYB-12183,MOTOR IMPRESSORA INTERMEC PB50
PSION-TOUCH-02,"TOUCH SCREEN (1ST VERSION) FOR PSION TEKLOGIX OMNII XT10, 7545 XV"
82-127909-02,BATERIA 3.7V 4800MAH MOTOROLA DE ALTA CAPACIDADE MC3190/MC3090 GUN
18456987,FITA RIBBON COLORIDA P/ IMPRESSORA ZEBRA
WONDERSHARE,SOFTWARE PARA DESBLOQUEIO DE CONTA PIN E GOOGLE WONDERSHARE DR.FONE
KITENGRENAGEM-GK420T,KIT ENGRENAGENS TRACIONADOR DO RIBBON GX/GK420T
TUBODIODO5MW,TUBO DE DIODO LASER ADL65052TL 650NM LUZ VERMELHA 5MW A-18 2.2V-2.4V
BZAEC-ZD2X-3C0,CONTRATO ZEBRAONECARE P/ ZD2X0 - 3 ANOS ñ NOVOS C/ MAU USO
INTERRUPTOR-SONOFF,INTERRUPTOR SONOFF BASIC WI-FI AUTOMACAO INDUSTRIAL
G77807M,SENSOR DE ETIQUETA ZEBRA S4M
318-055-002,BATERIA RECARREGAVEL LI-ION 4040MAH 14.6WH HONEYWELL CT50 / CT60
MC32N0-GL2HAHEIA,COLETOR DE DADOS 2D MOTOROLA MC32N0 GUN ANDROID 28 TECLAS
650793,IMPRESSORA TERMICA DE CARTAO SMART CH-50S
AUTID9-DSP,DISPLAY COMPLETO COMPEX AUTOID9
INTER-FLEX-CABLE-45,CABO FLEX DO MODULO LASER ( EX25 ) INTERMEC SR61
SACPTBOL40-50,SACO PL¡STICO BOLHA 40X50CM
SYMBOL-CONNECTOR-20,CONECTOR DO TECLADO COM CABO SYMBOL VC5090
CPT-8001L-2MB,COLETOR DE DADOS COMPEX CPT-8001
17.06,PROMOCAO DE VENDAS
MC9090-GKOHBGA2WR,COLETOR DE DADOS MC9090 2D CURTA DISTANCIA WIN CE 53 TECLAS
5954072,CABECA DE IMPRESSAO PARA IMPRESSORA CAB A4+ T
SMARTZT230-203,CABECA DE IMPRESSAO (SMART) ZEBRA ZT230-203 DPI
BM180,COLETOR DE DADOS BLUEBIRD SMART TERMINAL BM180
SYMBOL-SWITCH-42,PLACA DO GATILHO MOTOROLA MC9090 / MC9190 GUN
PORTA-ETIQUETA1MT,"PERFIL PORTA ETIQUETA GONDOLAS 1MTX3,5CM DUPLA FACE KIT C/5 UN"
LAMEST,CONJ LAMINA LARGA PARA ESTILETE PCT C/ 10 UN CIS
CYB-14893,ALTO FALANTE (SMALL) DATALOGIC JOYA TOUCH A6
50155696-004FRE,PLACA PRINCIPAL (VERSAO VE) PARA LEITOR 1472BT
SAC-TC2Y-4SCHG-01,CARREGADOR DE BATERIA ZEBRA PARA COLETOR TC21 E TC26 - 4 POSICOES
PASTA-DENTE,PASTA DE DENTE
Z4M00-2001-000,IMPRESSORA T…RMICA ZEBRA Z6M
CYB-13341,SYNC CHARGE ZEBRA MC3300 SERIES
SM-A307GT/DS,CELULAR SAMSUNG GALAXY A30S 64GB
52663,JUNTA TAMPA VALVULA
SYMBOL-BACK-COVER-91,CARCACA TRASEIRA PADRAO MOTOROLA MC9090 GUN / MC9190 GUN
CYB-16525,ALTO FALANTE PRINCIPAL PARA COLETOR DOLPHIN CT60XP
EX-MC2180,EXCEDE MC2180
P1050667-005,MOTOR DE PASSO ZEBRA QLN420
HONEYMARK2,IMPRESSORA HONEYWELL M-CLASS MARK II
203-186-200,FONTE DE ALIMENTACAO 24V INTERMEC PARA IMPRESSORA PC23D/ 42/ PC43
1980IFR-3SER,LEITOR DE DADOS HONEYWELL 1980 i USB
DS4308-SR7U2100SGW,LEITOR DE DADOS SYMBOL  MOTOROLA DS4308
P1083347-012,ROLETE DE BORRACHA (SEM BUCHA) ZEBRA ZT510 203/300 DPI
CK3XAA4K000W4410,COLETOR DE DADOS INTERMEC CK3X 2D (EX25)
CRD-MC93-2SUCHG-01,BERCO CARREGADOR DE 1 POSICAO PARA BATERIA E COLETOR MC9300
3.01.75.00203,BATERIA STD 5200 MAH PARA UROVO RT40
SAC-TC55-2BTYC1,CARREGADOR DE BATERIA DUAL SPARE ZEBRA TC55
S-MOTHERBOARD-97,PLACA PRINCIPAL + MODULO LASER MOTOROLA LS2208
HONE-KEYPAD-PCB-24,TECLADO NUMERICO HONEYWELL DOLPHIN 60S
GM4400-BK433MHZ,LEITOR DE DADOS 2D DATALOGIC GRYPHON GM4400 BLUETOOTH
TEST-COVID-19,KIT TESTE DE COVID-19
S4M00-2001-0100T,"IMPRESSORA TERMICA ZEBRA S4M 203 DPI C/ USB , PARALELO , SERIAL"
P1048705-101,PLACA FONTE ZEBRA ZQ520
SPRT-RLT-CS-200E,SUPORTE E ROLETE DE LIMPEZA HITI CS-200E
BT-SB1.,BOT√O LATERAL DO VOLUME MOTOROLA SB1 (USO INDEVIDO)
SYMB-SCANNER-LENS-10,LENTE DE PROTECAO MODULO LASER MOTOROLA MC9090 / MC9190 GUN
CYB-14262,CABO FLEX DA PLACA PRINCIPAL ( 8.3 INCH VERSION ) SYMBOL ET50
MC9090-KU0HCEFA6WR,COLETOR DE DADOS MOTOROLA MC9090K (REPARO)
BOLOCONFEITADO,BOLO CONFEITADO
99-20002-604,IMPRESSORA T…RMICA ARGOX X-2300 ZE
G20043M,GUIA DE ETIQUETA EXTERNO ZEBRA S4M
15-131943-01,CABO FLEX DO MODULO LASER 1D (SE960) SYMBOL MC9190-G
TC300_06,CARCACA FRONTAL GERTEC TC300
CYMMC30125,BATERIA DE BACKUP MOTOROLA MC3090/MC3090G
G108011M01(D),TOUCH SCREEN DO PAINEL PARA IMPRESSORA ZEBRA ZT411
CYMMC31035,CARCACA TRASEIRA MOTOROLA MC3190 GUN
ZR-29656,CABO FLEX DO LCD PARA CELULAR MOTOROLA MOTO G8 PLAY
851-093-311,FONTE DE CARGA E COMUNICACAO SNAP-ON INTERMEC CN50 / CN51
9340555,SUPORTE PARA FURADEIRA COM MORSA 35MM - SPARTA- 9340555
MLB-1756605367,FONTE DE ALIMENTACAO LEITOR DE MESA BEMATECH S3200
SN-OS214TT,IMPRESSORA TERMICA ARGOX OS214 TT
PSC11R-050,FONTE DE ALIMENTACAO PHIHONG 5V - 2A HONEYWELL 6500 / MEMOR X3
KF2004-GH10H,CABECA DE IMPRESSAO ARGOX OS214 TT
ZM400-2001-000T,IMPRESSORA TERMICA ZEBRA ZM400 203 DPI
KP-1018,LEITOR DE CODIGO DE BARRAS KNUP KP-1018
MLB-1654914455,FONTE CARREGADOR 5V - 3.1A USB TIPO C PARA COLETOR ZEBRA TC51/TC21
SV0040,RESTAURACAO DA MEMORIA OS FLASH ROM - UPDATE
CYB-12171,MODULO LASER (VERS√O N6603SR) HONEYWELL SCANPAL EDA51 / CT60 / CT50
871-228-201,BERCO 1 POSICAO INTERMEC AD20 CK3A1
G44135-400M,KIT SENSOR DE MIDIA PADR√O ZEBRA S400 / S600
12.08,"FEIRAS, EXPOSICOES, CONGRESSOS E CONGENERES"
401220G-001P,SENSOR DA TARJA MAGNETICA ZEBRA P330I
SYMBOL-FLEX-CABLE-10,CABO FLEX DA PLACA PRINCIPAL MOTOROLA MC3090 / MC3190 GUN / BRICK
SYMBOL-PHONE-PCB-03,PLACA DE RADIO GSM/GPRS MOTOROLA MC9090-S / MC9094-S / MC75 / MC55
90A052044,CABO DE COMUNICACAO USB DATATLOGIC QD2130 / QD2100 / GRYPHON
SYMBOL-CRADLE-PCB-02,PLACA PRINCIPAL DO BERCO MOTOROLA MC3090 / MC3190 / MC32N0
P1068020,TAMPA FRONTAL DA ETIQUETA ZEBRA ZQ520
SAC9000-4000R,CARREGADOR DE BATERIA 4 POSICOES MOTOROLA MC9090/9190/92N0
41-168052,CARCACA INFERIOR SYMBOL LI2208
G77023M,ROLETE DE BORRACHA (SEM BUCHA) PARA IMPRESSORA ZEBRA S4M / Z4M
SUPORTE-NOTEBOOK,SUPORTE PARA NOTEBOOK
7.95509E+11,POWER CABLE MOTOROLA SYMBOL RS406 WT41
CS-ZQL320BH,BATERIA PARA IMPRESSORA QLN220 / QLN320/ ZQ520 6800MAH
TOALHADEMESA,TOALHA DE MESA
MC32N0-GI4HCHEIA,COLETOR DE DADOS MOTOROLA MC32N0 GUN
MC32N0-GI4HAHEIA,COLETOR DE DADOS 2D MOTOROLA MC32N0 GUN ANDROID 48 TECLAS
PLASTBOLH,"BOBINA DE PLASTICO BOLHA 1,30X100 METROS (25 MICRAS)"
RFD8500-1000100-EU,"PLACA PRINCIPAL DO LEITOR RFID8500 SEM MODULO		"
LS2208-SR20007BR-U,LEITOR DE DADOS SYMBOL LS2208
CRC-CNTR-A30S,CARCACA CENTRAL (CHASSI) PARA CELULAR SAMSUNG GALAXY A30S
INTERRUPTOR-FRFIAT,INTERRUPTOR PEDAL FREIO GRAND SIENA MOBI ORIGINAL FIAT
QN3-AUGAL000-00,IMPRESSORA TERMICA ZEBRA QLN320 BLUETOOTH
AGENDAMOLESKINE,AGENDA MOLESKINE PERSONALIZADA (BRINDE)
SYMBOL-SPEAKER12,ALTO FALANTE MOTOROLA MC9090/MC9190/MC32N0/MC3190/MC3090/MC33N0
3158,"DATILOGRAFIA, DIGITACAO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL"
CYB-17051,MOTOR SPEC BI-POLAR ( P1099805 ) ZEBRA ZQ521
MC9094-SUCHJAHA6WR,COLETOR DE DADOS MOTOROLA MC9090-S
CBA-U23-S07ZAR,CABO DE COMUNICACAO USB PARA LEITORES SYMBOL DS4308 / DS6878 / LI4278
942400002,COLETOR DE DADOS DATALOGIC SKORPIO X3 WIN CE 6.0 2D 50 TECLAS
SN-OS214-PLUS,IMPRESSORA TERMICA ARGOX  OS214 PLUS
CP-SLCN-G20,CAPA DE SILICONE PARA CELULAR MOTOROLA MOTO G20
P1025950-009,CABECA DE IMPRESSAO ZEBRA GT800 - 203 DPI
CORTINA-BLACKOUT,CORTINA PINPOINT BLACK-OUT BRANCA COM BAND‘
79800M,CABECA DE IMPRESSAO GENUINE ZEBRA ZM400 203 DPI
318-026-004,BATERIA DA IMPRESSORA INTERMEC PB50 / PB51 2200MAH
ARGOX-X2000,IMPRESSORA T…RMICA ARGOX X-2000
LI4278-SR20007WR,LEITOR DE DADOS MOTOROLA LI4278 BLUETOOTH
851-089-203,FONTE ADAPTADOR CARREGADOR DE CARRO INTERMEC CN3
97114C0000273,COLETOR DE DADOS CIPHERLAB 9700
PS-12-1250W-C,FONTE DE ALIMENTACAO 12V 1.25A PINO SONY 9V 90∫
50130569-001,FONTE DE ALIMENTACAO HONEYWELL EDA50
ZEBRA-BATTERY-01,"BATERIA ZEBRA PARA LEITORES LS3478, DS3478, LS3578 E DS3578 - 200MAHÅÅ"
12009502,BATERIA 7.2V 2400MAH PARA IMPRESSORA PATHFINDER 6140
CYB-15710,LCD COM TOUCH E CARCACA FRONTAL (10.01) PARA SYMBOL ET51
SYMBOL-BACK-COVER-19,CARCACA TRASEIRA MOTOROLA MC1000
M32B0-010200-0E604,LEITOR DE DADOS DATALOGIC MAGELLAN 3200VSI 1D/2D - USB
MOUSE-SEMFIO-USB,MOUSE SEM FIO USB
DS2208-SR00007ZZWW,LEITOR DE DADOS ZEBRA 2D DS2208 C/ CABO IBM
CYB-14048,PLACA PRINCIPAL PARA COLETOR DATALOGIC MEMOR 10
H-MOTHERBOARD-08,PLACA PRINCIPAL HONEYWELL DOLPHIN 6000
SYM-FRONT-COVER-13,CARCACA FRONTAL MOTOROLA MC3090
PSION-SPEAKER-09,"ALTO FALANTE INTERNO PSION TEKLOGIX OMNII XT15, 7545 XV"
REQUEIJAO-POTE,REQUEIJAO POTE
CAPA-MC3090B,CAPA DE PROTECAO MOTOROLA MC3090 / MC3190 / MC32N0 BRICK
INTERMEC-KEYPAD-34,MEMBRANA DO TECLADO (38 TECLAS) INTERMEC CK3
SV0036,RECUPERACAO DE PLACA - N1
SYM-FRONT-COVER-17,CARCACA FRONTAL MOTOROLA MC1000
CYB-13350,TOUCH SCREEN SYMBOL MC330K GUN
21-70982-01R,PISTOLA PARA COLETOR MC70
MC3090-GU0PPCG00WR,COLETOR DE DADOS MOTOROLA MC3090 GUN
CONECT-BATERY-LEITOR,"CONECTOR DA BATERIA LS4278,LS6878"
CYB-14745,PLACA PRINCIPAL ZEBRA ZQ610
FLP0062,CABO FLEX DO BOTAO POWER E VOLUME PARA CELULAR SAMSUNG GALAXY A11
BAGDTS3500,CAPA PROTECAO IMPRESSORA DTS 3500
21-79512-01,TECLADO COMPLETO (53 TECLAS) SYMBOL MOTOROLA MC9090 / MC9190 / MC92N0
BTN-LT-BM180,BOTAO LATERAL PARA COLETOR BLUEBIRD BM180
PT-2010,COLETOR DE DADOS SEM FIO ARGOX PT-2010
P1037750-010,PLACA PRINCIPAL ZEBRA ZXP SERIES 7
ADP-TC51-100C,ADAPTADOR ZEBRA ADP-TC51-100 RFID8500 / TC51 SIMILAR
SYMBOL-SWITCH-42,PLACA DO GATILHO MOTOROLA MC9090 / MC9190 GUN
SYMBOL-KEYPAD-PCB-UI,PLACA DO TECLADO ( 27 TECLAS) SYMBOL MC2100 / MC2180 (USO INDEVIDO)
AK-552141-002 - I.D,CARTAO DE LIMPEZA PARA DATACARD SD360
SYM-BACKUP-BATTERY17,BATERIA DE BACKUP SYMBOL MC65 / MC659B
CASE-EDA51,CAPA DE PROTE«√O EM COURO PARA COLETOR HONEYWELL EDA51 GUN
SV0037,RECUPERACAO DE CABO DE COMUNICACAO
752001-00,CARCACA FRONTAL DO SENSOR RFID PARA LEITOR ZEBRA RFID8500
PD42BJ1100002030,IMPRESSORA TERMICA DE ETIQUETAS HONEYWELL PD42 300DPI
MC3090-VED-01,BORRACHA DE VEDACAO LATERAL MOTOROLA MC3090 BRICK
MC92N0-G90SYEYC6WR,"COLETOR DE DADOS  MOTOROLA MC92N0 GUN, CE 7.0 2D LONGA DISTANCIA"
LCB-001,LEITOR DE DADOS HOOPSON LCB-001
MDF0514,MDF 18.0MM BRANCO TEXTURIZADO
3020719,PILHA ALCALINA AAA PALITO
CX-BOMBOM,CAIXA DE BOMBOM
FRONT-COVER-05,CARCACA FRONTAL 52-TECLAS INTERMEC CK3A1
SYMBO-FRONT-COVER-66,CARCACA FRONTAL (VERSAO COM ALTO FALANTE) MOTOROLA SYMBOL MC40
G105910-066,SUPORTE DA TAMPA SUPERIOR ZEBRA TLP2844 / GC420T
18130,IMPRESSORA DE CHEQUE MENNO CHECKPRINTER II
625010001,GATILHO DO COLETOR BLUEBIRD EF400 / EF401
6110GPB1133E0H,COLETOR DE DADOS HONEYWELL DOLPHIN 6110
P1105147-014,KIT MEDIA SENSOR PARA IMPRESSORA ZEBRA ZT411
HONEYWELL-HANDLE-01,PISTOLA GATILHO LXE MX8
G01-012695,CABO FLEX DA PLACA PRINCIPAL E CARREGAMENTO PARA POINT MOBILE PM75
THOR-VM1,COLETOR DE DADOS VEICULAR HONEYWELL THOR VM1 / VM1A
TAM1418,TAMPA TRASEIRA PARA CELULAR SAMSUNG GALAXY A32 5G
MASSA-ACRI-3.6L,MASSA ACRILICA 1/1 CORAL 3.6 LTS
SV0071,SUBSTITUICAO DE CARCACA DE BATERIA SKORPIO X3
CONTROLE-DE-ACESSO,CONTROLE DE ACESSO FACIAL
HONEYWELL-TOUCH-11,TOUCH SCREEN PARA DATALOGIC FALCON X3+ / X4
112-80A-00000,"IMPRESSORA TERMICA ZEBRA 110XI4 203DPI, 104MM, 14 /S, Z"
MP-4200,IMPRESSORA N√O FISCAL BEMATECH MP-4200
H-BATTERY-COVER-09,TAMPA DA BATERIA ( PADR√O ) HONEYWELL DOLPHIN 6100
FRO383,LCD COM TOUCH COM ARO PARA CELULAR LG K22 PLUS
FONTE5V-5A,FONTE 5V 4A PARA CABO DE CARGA MC3190/3090 PINO P8 COM FURK
0035-2,TUBETE DE PAPELAO
MC330M-GI4HA2RW,COLETOR ZEBRA MC330M GUN BLUETOOTH 2D (SE475) 47 TECLAS ANDROID
625010001,GATILHO DO COLETOR BLUEBIRD EF400 / EF401
MC32N0-GI4HAHEIA,COLETOR DE DADOS 2D MOTOROLA MC32N0 GUN ANDROID 48 TECLAS
S4M00-2001-0100T,"IMPRESSORA TERMICA ZEBRA S4M 203 DPI C/ USB , PARALELO , SERIAL"
SYMBOL-FLEX-CABLE-08,CABO FLEX DO LCD (VER. LQ038Q7DB03) MOTOROLA MC9060 / MC9090
COLA EP”XI,COLA ADESIVO EPOXI ARALDITE
LCD-9060G,LCD (MONO) MOTOROLA COM PCB PARA MC9090G / MC9060G
MC3090-GK0PPCG00WR,COLETOR DE DADOS 2D IMAGER MOTOROLA MC3090 GUN
PEN-RUBBER-TIP,CANETA STYLUS COM PONTA DE BORRACHA PARA COLETORES DE DADOS
318-033-001,"BATERIA 6800MAH INTERMEC CK3A1 /CK70 / CK71 / CK75 / CK3R		"
CYB-13344,CABO FLEX DA PCB POWER PARA PLACA PRINCIPAL PARA MC3300 SERIES
DATA-SCANNER-LENS-19,LENTE DE PROTECAO DO MODULO LASER DATALOGIC MEMOR X3
FONT12VALI,"FONTE DE ALIMENTACAO (12V-2,5A) DO COLETOR CK3"
SYMBOL-SCANNER-21,MODULO LASER 2D (SE-4400) MOTOROLA DS3478 / DS3578 / MC3090 / MC9090
CAPACOVER-RJ45BOOT,CAPA COVER PROTETORA P/ CONECTOR RJ45 BOOT PRETO (PACOTE C/ 100 UN)
100008361FRE,PLACA COM CONECTOR RJ45 HONEYWELL 1900G
ZT51043-T0A0000Z,IMPRESSORA DE ETIQUETA ZEBRA  ZT510TT - 300 DPI
MTBD-PRINT-ID,PLACA PRINCIPAL PARA IMPRESSORA PRINT ID
